index,KATEGORI,KODE PTN,PTN,KABUPATEN,PROVINSI,KODE PRODI,PRODI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
2466,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831115,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,Sarjana,27,,Tidak Ada
2467,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831116,AKUAKULTUR,Sarjana,27,,Tidak Ada
2468,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831117,PARIWISATA,Sarjana,27,,Tidak Ada
2469,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831118,FILM DAN ANIMASI,Sarjana,27,,Film dan Televisi
2470,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831119,BIOSAINS HEWAN,Sarjana,27,,Tidak Ada
2471,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831120,AGRIBISNIS DIGITAL,Sarjana,27,,Tidak Ada
2472,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831121,KECERDASAN ARTIFISIAL,Sarjana,27,,Tidak Ada
2473,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13831122,ILMU ADMINISTRASI NEGARA (PSDKU MAGETAN),Sarjana,31,,Tidak Ada
2474,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832021,MANAJEMEN INFORMATIKA,Sarjana Terapan,75,238,Tidak Ada
2475,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832022,TEKNIK MESIN,Sarjana Terapan,29,181,Tidak Ada
2476,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832023,TEKNIK SIPIL,Sarjana Terapan,64,222,Tidak Ada
2477,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832024,TRANSPORTASI,Sarjana Terapan,30,107,Tidak Ada
2478,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832025,KEPELATIHAN OLAHRAGA,Sarjana Terapan,34,65,Olahraga
2479,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832026,TEKNIK LISTRIK,Sarjana Terapan,33,119,Tidak Ada
2480,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832071,DESAIN GRAFIS,Sarjana Terapan,45,138,"Seni Rupa, Desain, dan Kriya"
2481,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832072,ADMINISTRASI NEGARA,Sarjana Terapan,75,418,Tidak Ada
2482,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832073,TATA BOGA,Sarjana Terapan,80,431,Tidak Ada
2483,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832074,TATA BUSANA,Sarjana Terapan,56,213,Tidak Ada
2484,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832107,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,39,,Tidak Ada
2485,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832108,PRODUKSI MEDIA,Sarjana Terapan,39,,Tidak Ada
2486,PTN AKADEMIK,1383,UNIVERSITAS NEGERI SURABAYA,Kota Surabaya,Jawa Timur,13832114,ANALISIS PERFORMA OLAHRAGA,Sarjana Terapan,27,,Olahraga
2487,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841001,AGROEKOTEKNOLOGI,Sarjana,80,115,Tidak Ada
2488,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841002,AGRIBISNIS,Sarjana,80,166,Tidak Ada
2489,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841003,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,80,73,Tidak Ada
2490,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841004,ILMU KELAUTAN,Sarjana,80,59,Tidak Ada
2491,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841005,TEKNIK INDUSTRI,Sarjana,100,211,Tidak Ada
2492,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841006,TEKNIK INFORMATIKA,Sarjana,100,320,Tidak Ada
2493,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841007,TEKNIK ELEKTRO,Sarjana,60,82,Tidak Ada
2494,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841008,PENDIDIKAN INFORMATIKA,Sarjana,60,117,Tidak Ada
2495,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841009,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,80,176,Tidak Ada
2496,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841010,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,60,36,Tidak Ada
2497,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841011,TEKNIK MESIN,Sarjana,40,115,Tidak Ada
2498,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841012,TEKNIK MEKATRONIKA,Sarjana,40,45,Tidak Ada
2499,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841013,SISTEM INFORMASI,Sarjana,80,164,Tidak Ada
2500,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841014,ILMU HUKUM,Sarjana,180,384,Tidak Ada
2501,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841015,SASTRA INGGRIS,Sarjana,100,83,Tidak Ada
2502,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841016,SOSIOLOGI,Sarjana,100,129,Tidak Ada
2503,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841017,ILMU KOMUNIKASI,Sarjana,100,286,Tidak Ada
2504,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841018,MANAJEMEN,Sarjana,140,614,Tidak Ada
2505,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841019,AKUNTANSI,Sarjana,140,385,Tidak Ada
2506,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841020,EKONOMI PEMBANGUNAN,Sarjana,100,171,Tidak Ada
2507,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841021,PSIKOLOGI,Sarjana,80,366,Tidak Ada
2508,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841022,PGSD,Sarjana,100,633,Tidak Ada
2509,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841023,HUKUM BISNIS SYARIAH,Sarjana,80,85,Tidak Ada
2510,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841024,EKONOMI SYARIAH,Sarjana,140,166,Tidak Ada
2511,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841025,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,80,235,Tidak Ada
2512,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13841026,PENDIDIKAN GURU ANAK USIA DINI,Sarjana,80,130,Tidak Ada
2513,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13843028,AKUNTANSI ,Diploma Tiga,20,20,Tidak Ada
2514,PTN AKADEMIK,1384,UNIVERSITAS TRUNOJOYO MADURA,Kabupaten Bangkalan,Jawa Timur,13843029,ENTERPRENEURSHIP,Diploma Tiga,20,11,Tidak Ada
2515,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851001,AGRIBISNIS,Sarjana,81,414,Tidak Ada
2516,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851002,AGROTEKNOLOGI ,Sarjana,83,374,Tidak Ada
2517,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851003,TEKNIK KIMIA,Sarjana,86,380,Tidak Ada
2518,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851004,TEKNIK INDUSTRI,Sarjana,86,762,Tidak Ada
2519,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851005,TEKNOLOGI PANGAN,Sarjana,54,605,Tidak Ada
2520,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851006,INFORMATIKA,Sarjana,111,804,Tidak Ada
2521,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851007,SISTEM INFORMASI,Sarjana,87,692,Tidak Ada
2522,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851008,ARSITEKTUR,Sarjana,56,359,Tidak Ada
2523,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851009,TEKNIK LINGKUNGAN,Sarjana,59,464,Tidak Ada
2524,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851010,TEKNIK SIPIL,Sarjana,59,475,Tidak Ada
2525,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851011,DESAIN KOMUNIKASI VISUAL,Sarjana,56,309,"Seni Rupa, Desain, dan Kriya"
2526,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851012,SAINS DATA,Sarjana,50,336,Tidak Ada
2527,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851013,TEKNIK MESIN,Sarjana,44,331,Tidak Ada
2528,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851014,EKONOMI PEMBANGUNAN,Sarjana,86,517,Tidak Ada
2529,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851015,MANAJEMEN,Sarjana,161,1438,Tidak Ada
2530,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851016,AKUNTANSI,Sarjana,129,998,Tidak Ada
2531,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851017,ADMINISTRASI PUBLIK,Sarjana,105,957,Tidak Ada
2532,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851018,ADMINISTRASI BISNIS,Sarjana,107,1225,Tidak Ada
2533,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851019,ILMU KOMUNIKASI,Sarjana,116,1180,Tidak Ada
2534,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851020,HUBUNGAN INTERNASIONAL,Sarjana,53,441,Tidak Ada
2535,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851021,HUKUM,Sarjana,114,826,Tidak Ada
2536,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851022,PARIWISATA,Sarjana,41,418,Tidak Ada
2537,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851023,KEWIRAUSAHAAN,Sarjana,35,345,Tidak Ada
2538,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851024,FISIKA,Sarjana,24,41,Tidak Ada
2539,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851025,DESAIN INTERIOR,Sarjana,27,96,"Seni Rupa, Desain, dan Kriya"
2540,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851026,LINGUISTIK INDONESIA,Sarjana,18,68,Tidak Ada
2541,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851027,BISNIS DIGITAL,Sarjana,20,334,Tidak Ada
2542,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13851029,KEDOKTERAN,Sarjana,15,351,Tidak Ada
2543,PTN AKADEMIK,1385,"UPN ""VETERAN"" JAWA TIMUR",Kota Surabaya,Jawa Timur,13852028,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,18,75,Tidak Ada
2544,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111001,AGRIBISNIS,Sarjana,30,298,Tidak Ada
2545,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111002,TEKNIK SIPIL,Sarjana,32,360,Tidak Ada
2546,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111003,TEKNIK ELEKTRO,Sarjana,30,111,Tidak Ada
2547,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111004,ARSITEKTUR,Sarjana,25,138,Tidak Ada
2548,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111005,TEKNIK INFORMATIKA,Sarjana,30,741,Tidak Ada
2549,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111006,TEKNIK INDUSTRI,Sarjana,18,178,Tidak Ada
2550,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111007,TEKNIK LINGKUNGAN,Sarjana,18,114,Tidak Ada
2551,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111008,PEND. MATEMATIKA,Sarjana,23,218,Tidak Ada
2552,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111009,PEND. BIOLOGI,Sarjana,23,128,Tidak Ada
2553,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111010,PEND. FISIKA,Sarjana,24,42,Tidak Ada
2554,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111011,PEND. KIMIA,Sarjana,20,74,Tidak Ada
2555,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111012,MATEMATIKA,Sarjana,28,60,Tidak Ada
2556,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111013,FISIKA,Sarjana,28,24,Tidak Ada
2557,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111014,KIMIA,Sarjana,48,67,Tidak Ada
2558,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111015,BIOLOGI,Sarjana,24,67,Tidak Ada
2559,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111016,KEDOKTERAN,Sarjana,22,652,Tidak Ada
2560,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111017,FARMASI,Sarjana,40,1050,Tidak Ada
2561,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111018,SISTEM KOMPUTER,Sarjana,36,353,Tidak Ada
2562,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111019,AGROTEKNOLOGI,Sarjana,60,273,Tidak Ada
2563,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111020,KEHUTANAN,Sarjana,156,411,Tidak Ada
2564,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111021,KEPERAWATAN,Sarjana,27,779,Tidak Ada
2565,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111022,GEOFISIKA,Sarjana,28,27,Tidak Ada
2566,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111023,ILMU KELAUTAN,Sarjana,28,43,Tidak Ada
2567,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111024,PERENCANAAN WILAYAH DAN KOTA,Sarjana,12,97,Tidak Ada
2568,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111025,ILMU DAN TEKNOLOGI PANGAN,Sarjana,20,106,Tidak Ada
2569,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111026,TEKNIK PERTAMBANGAN,Sarjana,16,273,Tidak Ada
2570,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111027,PETERNAKAN,Sarjana,12,45,Tidak Ada
2571,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111028,STATISTIK,Sarjana,28,114,Tidak Ada
2572,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111029,TEKNIK KELAUTAN,Sarjana,18,34,Tidak Ada
2573,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111030,TEKNIK KIMIA,Sarjana,15,35,Tidak Ada
2574,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111031,TEKNIK MESIN,Sarjana,14,104,Tidak Ada
2575,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111032,ILMU TANAH,Sarjana,24,68,Tidak Ada
2576,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111033,SISTEM INFORMASI ,Sarjana,28,398,Tidak Ada
2577,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111034,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,12,38,Tidak Ada
2578,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111035,ILMU HUKUM,Sarjana,120,955,Tidak Ada
2579,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111036,EKONOMI PEMBANGUAN,Sarjana,58,283,Tidak Ada
2580,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111037,MANAJEMEN,Sarjana,58,1760,Tidak Ada
2581,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111038,AKUNTANSI,Sarjana,62,985,Tidak Ada
2582,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111039,ADMINISTRASI PUBLIK,Sarjana,27,497,Tidak Ada
2583,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111040,PEMBANGUNAN SOSIAL,Sarjana,28,61,Tidak Ada
2584,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111041,PEND. BAHASA INGGRIS,Sarjana,30,381,Tidak Ada
2585,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111042,PENDIDIKAN BAHASA INDONESIA,Sarjana,30,376,Tidak Ada
2586,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111043,PEND. EKONOMI,Sarjana,26,145,Tidak Ada
2587,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111044,PEND. SOSIOLOGI,Sarjana,20,120,Tidak Ada
2588,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111045,PEND. GURU PEND. ANAK USIA DINI (PGPAUD),Sarjana,15,121,Tidak Ada
2589,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111046,PENDIDIKAN JASMANI,Sarjana,30,70,Olahraga
2590,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111047,PENDIDIKAN SENI PERTUNJUKAN,Sarjana,30,44,Sendratasik
2591,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111048,ILMU POLITIK,Sarjana,28,114,Tidak Ada
2592,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111049,SOSIOLOGI,Sarjana,28,101,Tidak Ada
2593,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111050,PEND. BAHASA MANDARIN,Sarjana,20,62,Tidak Ada
2594,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111051,MANAJEMEN  (KELAS INTERNASIONAL),Sarjana,10,89,Tidak Ada
2595,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111052,PEND. GURU SEKOLAH DASAR (PGSD),Sarjana,40,1183,Tidak Ada
2596,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111053,BIMBINGAN DAN KONSELING,Sarjana,20,154,Tidak Ada
2597,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111054,AKUNTANSI (KELAS INTERNASIONAL),Sarjana,10,43,Tidak Ada
2598,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111055,ILMU KOMUNIKASI,Sarjana,23,420,Tidak Ada
2599,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111056,ILMU PEMERINTAHAN ,Sarjana,28,308,Tidak Ada
2600,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111057,EKONOMI ISLAM,Sarjana,16,69,Tidak Ada
2601,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111058,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,10,99,Tidak Ada
2602,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111059,PENDIDIKAN SEJARAH,Sarjana,20,106,Tidak Ada
2603,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111060,PENDIDIKAN GEOGRAFI ,Sarjana,10,65,Tidak Ada
2604,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111061,PENDIDIKAN KEPELATIHAN OLAHRAGA ,Sarjana,17,25,Olahraga
2605,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111062,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,Sarjana,10,79,Tidak Ada
2606,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111063,ILMU HUBUNGAN INTERNASIONAL,Sarjana,28,284,Tidak Ada
2607,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15111064,ANTROPOLOGI SOSIAL ,Sarjana,23,64,Tidak Ada
2608,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15113065,BUDIDAYA TANAMAN PERKEBUNAN,Diploma Tiga,15,45,Tidak Ada
2609,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15113066,KEARSIPAN,Diploma Tiga,23,31,Tidak Ada
2610,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15113067,PERPUSTAKAAN,Diploma Tiga,10,19,Tidak Ada
2611,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15113068,KESEKRETARIATAN,Diploma Tiga,23,12,Tidak Ada
2612,PTN AKADEMIK,1511,UNIVERSITAS TANJUNGPURA,Kota Pontianak,Kalimantan Barat,15113069,ADMINISTRASI PERKANTORAN,Diploma Tiga,23,110,Tidak Ada
2613,PTN AKADEMIK,1521,UNIVERSITAS PALANGKARAYA,Kota Palangkaraya,Kalimantan Tengah,15211001,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),Sarjana,45,91,Tidak Ada
