index,KATEGORI,KODE PTN,PTN,KABUPATEN,PROVINSI,KODE PRODI,PRODI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
1267,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341025,SISTEM INFORMASI KELAUTAN KAMPUS SERANG,Sarjana,55,125,Tidak Ada
1268,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341026,KEPELATIHAN FISIK OLAHRAGA,Sarjana,35,182,Olahraga
1269,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341027,REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU),Sarjana,50,444,Tidak Ada
1270,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341028,SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA),Sarjana,60,233,Tidak Ada
1271,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341029,KEPERAWATAN - KAMPUS SUMEDANG,Sarjana,64,971,Tidak Ada
1272,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341030,TEKNIK LOGISTIK,Sarjana,45,536,Tidak Ada
1273,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341031,PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA,Sarjana,45,151,Tidak Ada
1274,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341032,TEKNIK KOMPUTER - KAMPUS CIBIRU,Sarjana,70,532,Tidak Ada
1275,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341033,LOGISTIK KELAUTAN - KAMPUS SERANG,Sarjana,68,208,Tidak Ada
1276,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341034,GIZI,Sarjana,35,1227,Tidak Ada
1277,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341035,MEKATRONIKA DAN KECERDASAN BUATAN - KAMPUS UPI DI PURWAKARTA,Sarjana,50,222,Tidak Ada
1278,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341037,KEPERAWATAN,Sarjana,40,1635,Tidak Ada
1279,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341038,ADMINISTRASI PENDIDIKAN,Sarjana,48,597,Tidak Ada
1280,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341039,BIMBINGAN DAN KONSELING,Sarjana,50,1169,Tidak Ada
1281,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341040,PENDIDIKAN MASYARAKAT,Sarjana,32,350,Tidak Ada
1282,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341041,PENDIDIKAN KHUSUS,Sarjana,45,323,Tidak Ada
1283,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341042,TEKNOLOGI PENDIDIKAN,Sarjana,45,295,Tidak Ada
1284,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341043,PSIKOLOGI,Sarjana,120,3057,Tidak Ada
1285,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341044,PKN,Sarjana,40,308,Tidak Ada
1286,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341045,PENDIDIKAN SEJARAH,Sarjana,40,384,Tidak Ada
1287,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341046,PENDIDIKAN GEOGRAFI,Sarjana,30,331,Tidak Ada
1288,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341047,ILMU PENDIDIKAN AGAMA ISLAM,Sarjana,40,801,Tidak Ada
1289,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341048,MANAJEMEN RESORT DAN LEISURE,Sarjana,50,713,Tidak Ada
1290,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341049,MANAJEMEN PEMASARAN PARIWISATA,Sarjana,28,853,Tidak Ada
1291,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341050,MANAJEMEN INDUSTRI KATERING,Sarjana,40,438,Tidak Ada
1292,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341051,PENDIDIKAN BHS.DAN SASTRA INDONESIA,Sarjana,54,515,Tidak Ada
1293,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341052,PENDIDIKAN BAHASA SUNDA,Sarjana,50,299,Tidak Ada
1294,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341053,PENDIDIKAN BAHASA INGGRIS,Sarjana,60,767,Tidak Ada
1295,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341054,PENDIDIKAN BAHASA ARAB,Sarjana,55,416,Tidak Ada
1296,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341055,PENDIDIKAN BAHASA JEPANG,Sarjana,50,503,Tidak Ada
1297,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341056,PENDIDIKAN BAHASA JERMAN,Sarjana,32,145,Tidak Ada
1298,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341057,PENDIDIKAN BAHASA PERANCIS,Sarjana,50,138,Tidak Ada
1299,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341058,PENDIDIKAN SENI RUPA DAN KERAJINAN,Sarjana,55,150,"Seni Rupa, Desain, dan Kriya"
1300,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341059,PENDIDIKAN SENI TARI,Sarjana,40,145,Tari
1301,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341060,PENDIDIKAN SENI MUSIK,Sarjana,42,189,Musik
1302,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341061,BAHASA DAN SASTRA INGGRIS,Sarjana,48,855,Tidak Ada
1303,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341062,BAHASA DAN SASTRA INDONESIA,Sarjana,54,597,Tidak Ada
1304,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341063,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,40,249,Tidak Ada
1305,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341064,PENDIDIKAN TATA BOGA,Sarjana,44,1062,Tidak Ada
1306,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341065,PENDIDIKAN TATA BUSANA,Sarjana,45,548,Tidak Ada
1307,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341066,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,60,367,Olahraga
1308,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341067,PEND. JASMANI KESEHATAN & REKREASI (PJKR),Sarjana,110,611,Olahraga
1309,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341068,PENDIDIKAN AKUNTANSI,Sarjana,65,380,Tidak Ada
1310,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341069,PENDIDIKAN BISNIS,Sarjana,65,646,Tidak Ada
1311,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341070,PENDIDIKAN MANAJEMEN PERKANTORAN,Sarjana,60,639,Tidak Ada
1312,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341071,PENDIDIKAN EKONOMI,Sarjana,45,329,Tidak Ada
1313,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341072,MANAJEMEN,Sarjana,65,2241,Tidak Ada
1314,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341073,AKUNTANSI,Sarjana,65,1644,Tidak Ada
1315,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341074,PERPUSTAKAAN DAN SAINS INFORMASI,Sarjana,30,387,Tidak Ada
1316,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341075,PENDIDIKAN IPS,Sarjana,40,320,Tidak Ada
1317,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341076,PENDIDIKAN SOSIOLOGI,Sarjana,43,428,Tidak Ada
1318,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341077,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,Sarjana,69,148,Olahraga
1319,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341078,PGSD KAMPUS CIBIRU,Sarjana,110,1235,Tidak Ada
1320,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341079,PGPAUD KAMPUS CIBIRU,Sarjana,90,297,Tidak Ada
1321,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341080,PGSD KAMPUS SUMEDANG,Sarjana,108,847,Tidak Ada
1322,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341081,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,Sarjana,86,141,Olahraga
1323,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341082,PGSD KAMPUS PURWAKARTA,Sarjana,60,588,Tidak Ada
1324,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341083,PGSD KAMPUS TASIKMALAYA,Sarjana,85,871,Tidak Ada
1325,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341084,PGSD KAMPUS SERANG,Sarjana,118,504,Tidak Ada
1326,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341085,PGSD KAMPUS BUMI SILIWANGI,Sarjana,86,1199,Tidak Ada
1327,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341086,PGPAUD KAMPUS BUMI SILIWANGI,Sarjana,55,262,Tidak Ada
1328,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341087,ILMU KOMUNIKASI,Sarjana,30,2104,Tidak Ada
1329,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341088,PGPAUD KAMPUS SERANG,Sarjana,60,75,Tidak Ada
1330,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341089,ILMU EKONOMI DAN KEUANGAN ISLAM,Sarjana,60,585,Tidak Ada
1331,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341090,PGPAUD KAMPUS TASIKMALAYA,Sarjana,54,153,Tidak Ada
1332,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341091,PGPAUD KAMPUS PURWAKARTA,Sarjana,50,129,Tidak Ada
1333,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341092,PENDIDIKAN BAHASA KOREA,Sarjana,36,522,Tidak Ada
1334,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341093,KEWIRAUSAHAAN KAMPUS TASIKMALAYA,Sarjana,55,301,Tidak Ada
1335,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341094,SAINS INFORMASI GEOGRAFI,Sarjana,50,404,Tidak Ada
1336,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341095,DESAIN KOMUNIKASI VISUAL,Sarjana,55,1027,"Seni Rupa, Desain, dan Kriya"
1337,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341096,PENDIDIKAN PARIWISATA,Sarjana,43,556,Tidak Ada
1338,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341097,FILM DAN TELEVISI,Sarjana,40,420,Film dan Televisi
1339,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341098,BISNIS DIGITAL (KAMPUS UPI TASIKMALAYA),Sarjana,56,701,Tidak Ada
1340,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341099,MUSIK,Sarjana,30,104,Musik
1341,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341100,INDUSTRI PARIWISATA KAMPUS SUMEDANG,Sarjana,125,589,Tidak Ada
1342,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341101,DESAIN PRODUK INDUSTRI - KAMPUS UPI DI TASIKMALAYA,Sarjana,35,66,"Seni Rupa, Desain, dan Kriya"
1343,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341106,KEDOKTERAN,Sarjana,15,771,Tidak Ada
1344,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341107,TEKNOLOGI PANGAN,Sarjana,14,623,Tidak Ada
1345,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341108,TEKNIK ENERGI TERBARUKAN,Sarjana,24,,Tidak Ada
1346,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341109,TEKNIK KIMIA,Sarjana,20,,Tidak Ada
1347,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13341110,ILMU HUKUM,Sarjana,40,,Tidak Ada
1348,PTN AKADEMIK,1334,UNIVERSITAS PENDIDIKAN INDONESIA,Kota Bandung,Jawa Barat,13342036,SURVEI PEMETAAN DAN INFORMASI GEOGRAFIS,Sarjana Terapan,40,1377,Tidak Ada
1349,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351001,TARI,Sarjana,32,93,Tari
1350,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351002,KARAWITAN,Sarjana,45,69,Seni Karawitan
1351,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351003,TEATER,Sarjana,36,33,Teater
1352,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351004,SENI MURNI,Sarjana,24,56,"Seni Rupa, Desain, dan Kriya"
1353,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351005,ANTROPOLOGI BUDAYA,Sarjana,38,194,Tidak Ada
1354,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351011,KRIYA,Sarjana,12,3,"Seni Rupa, Desain, dan Kriya"
1355,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351012,DESAIN KOMUNIKASI VISUAL,Sarjana,12,223,"Seni Rupa, Desain, dan Kriya"
1356,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13351013,DESAIN INTERIOR,Sarjana,12,,"Seni Rupa, Desain, dan Kriya"
1357,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13352006,ANGKLUNG DAN MUSIK BAMBU,Sarjana Terapan,18,19,Musik
1358,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13352007,TARI SUNDA,Sarjana Terapan,14,43,Tari
1359,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13352008,TELEVISI DAN FILM,Sarjana Terapan,45,301,Film dan Televisi
1360,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13352009,TATA RIAS DAN BUSANA,Sarjana Terapan,12,112,"Seni Rupa, Desain, dan Kriya"
1361,PTN AKADEMIK,1335,ISBI BANDUNG,Kota Bandung,Jawa Barat,13353010,KRIYA SENI,Diploma Tiga,12,125,"Seni Rupa, Desain, dan Kriya"
1362,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411001,AGRIBISNIS,Sarjana,54,1034,Tidak Ada
1363,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411002,AGRONOMI DAN HORTIKULTURA,Sarjana,68,656,Tidak Ada
1364,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411003,ARSITEKTUR LANSEKAP,Sarjana,30,530,Tidak Ada
1365,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411004,BIOKIMIA,Sarjana,33,269,Tidak Ada
1366,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411005,BIOLOGI,Sarjana,33,353,Tidak Ada
1367,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411006,EKONOMI SUMBERDAYA DAN LINGKUNGAN,Sarjana,39,456,Tidak Ada
1368,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411007,ILMU DAN TEKNOLOGI KELAUTAN,Sarjana,39,531,Tidak Ada
1369,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411008,ILMU KOMPUTER,Sarjana,51,1586,Tidak Ada
1370,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411009,KEDOKTERAN HEWAN,Sarjana,66,1017,Tidak Ada
1371,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411010,KIMIA,Sarjana,36,363,Tidak Ada
1372,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411011,KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,Sarjana,53,1228,Tidak Ada
1373,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411012,KONSERVASI SUMBERDAYA HUTAN DAN EKOWISATA,Sarjana,42,708,Tidak Ada
1374,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411013,MANAJEMEN HUTAN,Sarjana,42,607,Tidak Ada
1375,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411014,STATISTIKA DAN SAINS DATA,Sarjana,36,828,Tidak Ada
1376,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411015,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,36,465,Tidak Ada
1377,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411016,TEKNOLOGI HASIL HUTAN,Sarjana,33,327,Tidak Ada
1378,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411017,TEKNIK INDUSTRI PERTANIAN,Sarjana,39,836,Tidak Ada
1379,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411018,TEKNOLOGI PANGAN,Sarjana,39,1540,Tidak Ada
1380,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411019,NUTRISI DAN TEKNOLOGI PAKAN,Sarjana,48,353,Tidak Ada
1381,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411020,TEKNOLOGI PRODUKSI TERNAK,Sarjana,36,348,Tidak Ada
1382,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411021,TEKNIK SIPIL DAN LINGKUNGAN,Sarjana,30,1131,Tidak Ada
1383,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411022,TEKNOLOGI & MANAJEMEN PERIKANAN BUDIDAYA,Sarjana,36,336,Tidak Ada
1384,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411023,EKONOMI PEMBANGUNAN,Sarjana,39,865,Tidak Ada
1385,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411024,MANAJEMEN,Sarjana,45,1822,Tidak Ada
1386,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411025,ILMU GIZI,Sarjana,30,1285,Tidak Ada
1387,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411026,EKONOMI SYARIAH,Sarjana,39,648,Tidak Ada
1388,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411027,MANAJEMEN SUMBERDAYA LAHAN,Sarjana,27,291,Tidak Ada
1389,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411028,PROTEKSI TANAMAN,Sarjana,30,325,Tidak Ada
1390,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411029,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,30,275,Tidak Ada
1391,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411030,TEKNOLOGI HASIL PERAIRAN,Sarjana,30,328,Tidak Ada
1392,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411031,TEKNOLOGI & MANAJEMEN PERIKANAN TANGKAP,Sarjana,36,149,Tidak Ada
1393,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411032,SILVIKULTUR,Sarjana,33,299,Tidak Ada
1394,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411033,METEOROLOGI TERAPAN,Sarjana,30,364,Tidak Ada
1395,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411034,MATEMATIKA,Sarjana,30,300,Tidak Ada
1396,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411035,FISIKA,Sarjana,36,153,Tidak Ada
1397,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411036,ILMU KELUARGA DAN KONSUMEN,Sarjana,36,637,Tidak Ada
1398,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411037,BISNIS,Sarjana,69,1735,Tidak Ada
1399,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411038,TEKNOLOGI HASIL TERNAK,Sarjana,30,354,Tidak Ada
1400,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411039,AKTUARIA,Sarjana,24,544,Tidak Ada
1401,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411063,KEDOKTERAN,Sarjana,15,1124,Tidak Ada
1402,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411064,SAINS BIOMEDIS,Sarjana,15,367,Tidak Ada
1403,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411070,SMART AGRICULTURE,Sarjana,12,98,Tidak Ada
1404,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411071,BIOINFORMATIKA,Sarjana,15,170,Tidak Ada
1405,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13411072,KECERDASAN BUATAN,Sarjana,21,,Tidak Ada
1406,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13412042,KOMUNIKASI DIGITAL DAN MEDIA,Sarjana Terapan,84,3988,Tidak Ada
1407,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13412043,KOMUNIKASI DIGITAL DAN MEDIA (KAMPUS SUKABUMI),Sarjana Terapan,36,613,Tidak Ada
1408,PTN AKADEMIK,1341,INSTITUT PERTANIAN BOGOR,Kabupaten Bogor,Jawa Barat,13412044,EKOWISATA,Sarjana Terapan,30,1025,Tidak Ada
