No,Provinsi,Kabupaten,Kecamatan,KB Sederajat,TK Sederajat,TPA,SPS,SD Sederajat,SMP Sederajat,SMA Sederajat,SMK Sederajat,SLB,DIKMAS,Total
3197,KALIMANTAN TENGAH,KAB. BARITO UTARA,TEWEH TIMUR,0,8,0,0,13,2,1,1,0,0,25
3198,KALIMANTAN TENGAH,KAB. GUNUNG MAS,DAMANG BATU,0,9,0,1,9,4,1,0,0,1,25
3199,KALIMANTAN TENGAH,KAB. GUNUNG MAS,KAHAYAN HULU UTARA,0,7,0,0,15,5,1,0,0,0,28
3200,KALIMANTAN TENGAH,KAB. GUNUNG MAS,KURUN,6,28,0,3,28,10,4,2,1,3,85
3201,KALIMANTAN TENGAH,KAB. GUNUNG MAS,MANUHING,3,15,0,0,19,5,1,0,0,0,43
3202,KALIMANTAN TENGAH,KAB. GUNUNG MAS,MANUHING RAYA,0,8,0,0,8,3,1,0,0,0,20
3203,KALIMANTAN TENGAH,KAB. GUNUNG MAS,MIHING RAYA,0,8,0,0,8,3,1,1,0,0,21
3204,KALIMANTAN TENGAH,KAB. GUNUNG MAS,MIRI MANASA,0,6,0,0,12,3,1,0,0,0,22
3205,KALIMANTAN TENGAH,KAB. GUNUNG MAS,RUNGAN,8,13,0,0,23,8,1,0,0,0,53
3206,KALIMANTAN TENGAH,KAB. GUNUNG MAS,RUNGAN BARAT,4,7,0,0,12,2,1,0,0,1,27
3207,KALIMANTAN TENGAH,KAB. GUNUNG MAS,RUNGAN HULU,0,8,0,1,11,3,0,1,0,0,24
3208,KALIMANTAN TENGAH,KAB. GUNUNG MAS,SEPANG,0,9,0,0,11,4,1,0,0,0,25
3209,KALIMANTAN TENGAH,KAB. GUNUNG MAS,TEWAH,2,19,0,1,28,10,2,0,0,0,62
3210,KALIMANTAN TENGAH,KAB. KAPUAS,BASARANG,12,25,0,1,34,8,4,0,0,2,86
3211,KALIMANTAN TENGAH,KAB. KAPUAS,BATAGUH,3,26,0,2,61,23,5,2,0,2,124
3212,KALIMANTAN TENGAH,KAB. KAPUAS,DADAHUP,10,12,0,3,19,8,2,1,0,1,56
3213,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS BARAT,11,22,0,11,27,12,2,1,0,1,87
3214,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS HILIR,11,14,0,0,21,5,1,0,0,1,53
3215,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS HULU,10,9,0,0,14,6,1,0,0,1,41
3216,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS KUALA,8,16,0,2,31,9,2,1,0,0,69
3217,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS MURUNG,9,24,0,6,41,9,1,1,0,3,94
3218,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS TENGAH,9,21,0,4,23,9,1,1,0,0,68
3219,KALIMANTAN TENGAH,KAB. KAPUAS,KAPUAS TIMUR,11,18,0,2,35,5,4,0,0,2,77
3220,KALIMANTAN TENGAH,KAB. KAPUAS,MANDAU TALAWANG,6,8,0,1,14,4,0,1,0,0,34
3221,KALIMANTAN TENGAH,KAB. KAPUAS,MANTANGAI,34,40,0,4,52,23,3,3,0,2,161
3222,KALIMANTAN TENGAH,KAB. KAPUAS,PASAK TALAWANG,12,7,0,0,15,6,1,1,0,0,42
3223,KALIMANTAN TENGAH,KAB. KAPUAS,PULAU PETAK,12,14,0,0,38,11,6,1,0,1,83
3224,KALIMANTAN TENGAH,KAB. KAPUAS,SELAT,14,55,3,4,44,18,10,5,1,15,169
3225,KALIMANTAN TENGAH,KAB. KAPUAS,TAMBAN CATUR,5,17,1,11,20,6,3,0,0,1,64
3226,KALIMANTAN TENGAH,KAB. KAPUAS,TIMPAH,7,15,0,2,15,10,2,1,0,2,54
3227,KALIMANTAN TENGAH,KAB. KATINGAN,BUKIT RAYA,0,6,0,0,9,4,2,0,0,0,21
3228,KALIMANTAN TENGAH,KAB. KATINGAN,KAMIPANG,5,8,1,0,11,8,2,1,0,0,36
3229,KALIMANTAN TENGAH,KAB. KATINGAN,KATINGAN HILIR,6,34,2,2,33,16,7,2,2,5,109
3230,KALIMANTAN TENGAH,KAB. KATINGAN,KATINGAN HULU,1,4,0,0,24,7,1,0,0,1,38
3231,KALIMANTAN TENGAH,KAB. KATINGAN,KATINGAN KUALA,16,19,0,0,30,7,3,1,0,1,77
3232,KALIMANTAN TENGAH,KAB. KATINGAN,KATINGAN TENGAH,1,22,0,0,30,14,6,2,1,3,79
3233,KALIMANTAN TENGAH,KAB. KATINGAN,MARIKIT,0,5,0,4,18,5,1,0,0,0,33
3234,KALIMANTAN TENGAH,KAB. KATINGAN,MENDAWAI,2,5,0,1,8,4,0,1,0,1,22
3235,KALIMANTAN TENGAH,KAB. KATINGAN,PETAK MALAI,0,3,0,0,8,4,1,0,0,0,16
3236,KALIMANTAN TENGAH,KAB. KATINGAN,PULAU MALAN,6,12,0,0,15,6,1,0,0,2,42
3237,KALIMANTAN TENGAH,KAB. KATINGAN,SANAMAN MANTIKEI,0,5,0,0,15,7,2,1,0,0,30
3238,KALIMANTAN TENGAH,KAB. KATINGAN,TASIK PAYAWAN,5,8,0,0,8,6,1,1,0,1,30
3239,KALIMANTAN TENGAH,KAB. KATINGAN,TEWANG SANGALANG GARING,10,14,0,0,13,6,1,0,0,2,46
3240,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,ARUT SELATAN,19,69,6,0,79,30,10,11,2,20,246
3241,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,ARUT UTARA,1,11,0,0,16,5,1,0,0,1,35
3242,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,KOTAWARINGIN LAMA,5,12,0,0,25,10,3,1,0,0,56
3243,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,KUMAI,11,30,0,0,42,19,4,3,0,4,113
3244,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,PANGKALAN BANTENG,5,31,0,0,29,13,4,1,0,2,85
3245,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,PANGKALAN LADA,11,17,0,0,21,9,3,2,0,3,66
3246,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,ANTANG KALANG,0,9,0,1,23,8,1,2,0,0,44
3247,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,BAAMANG,6,33,0,0,30,13,7,4,4,9,106
3248,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,BUKIT SANTUAI,0,11,0,1,18,4,0,1,0,0,35
3249,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,CEMPAGA,0,15,0,0,26,5,1,1,0,1,49
3250,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,CEMPAGA HULU,1,13,0,0,27,8,1,1,0,0,51
3251,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,KOTA BESI,0,14,0,0,22,7,1,1,0,1,46
3252,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,MENTAWA BARU KETAPANG,11,54,0,1,52,19,9,5,2,19,172
3253,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,MENTAYA HILIR SELATAN,4,16,0,0,28,7,5,1,0,4,65
3254,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,MENTAYA HILIR UTARA,0,13,0,0,17,5,2,0,0,1,38
3255,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,MENTAYA HULU,2,22,1,0,36,10,2,3,0,0,76
3256,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,PARENGGEAN,4,30,0,5,24,11,2,2,1,2,81
3257,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,PULAU HANAUT,0,12,0,0,25,7,1,1,0,1,47
3258,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,SERANAU,0,6,0,0,14,5,1,1,0,1,28
3259,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,TELAGA ANTANG,1,14,0,1,21,7,1,0,0,0,45
3260,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,TELAWANG,1,10,0,0,19,10,1,1,0,0,42
3261,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,TELUK SAMPIT,0,6,0,0,10,5,0,1,0,0,22
3262,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,TUALAN HULU,0,14,1,1,17,4,0,0,0,0,37
3263,KALIMANTAN TENGAH,KAB. LAMANDAU,BATANG KAWA,1,5,0,0,9,4,1,1,0,0,21
3264,KALIMANTAN TENGAH,KAB. LAMANDAU,BELANTIKAN RAYA,5,7,0,0,15,4,1,1,0,0,33
3265,KALIMANTAN TENGAH,KAB. LAMANDAU,BULIK,12,25,1,2,29,11,4,2,2,5,93
3266,KALIMANTAN TENGAH,KAB. LAMANDAU,BULIK TIMUR,6,14,0,0,15,7,1,2,0,1,46
3267,KALIMANTAN TENGAH,KAB. LAMANDAU,DELANG,10,8,0,0,12,4,1,1,0,0,36
3268,KALIMANTAN TENGAH,KAB. LAMANDAU,LAMANDAU,3,14,0,0,16,5,2,1,0,0,41
3269,KALIMANTAN TENGAH,KAB. LAMANDAU,MENTOBI RAYA,11,14,0,0,13,8,1,1,0,1,49
3270,KALIMANTAN TENGAH,KAB. LAMANDAU,SEMATU JAYA,7,10,0,0,10,6,1,1,0,1,36
3271,KALIMANTAN TENGAH,KAB. MURUNG RAYA,BARITO TUHUP RAYA,1,9,0,0,12,5,1,0,0,0,28
3272,KALIMANTAN TENGAH,KAB. MURUNG RAYA,LAUNG TUHUP,2,31,0,3,32,13,6,0,1,4,92
3273,KALIMANTAN TENGAH,KAB. MURUNG RAYA,MURUNG,9,41,1,6,35,14,7,0,1,7,121
3274,KALIMANTAN TENGAH,KAB. MURUNG RAYA,PERMATA INTAN,3,15,0,2,24,11,2,0,0,0,57
3275,KALIMANTAN TENGAH,KAB. MURUNG RAYA,SERIBU RIAM,3,8,0,0,9,4,1,0,0,0,25
3276,KALIMANTAN TENGAH,KAB. MURUNG RAYA,SUMBER BARITO,5,13,0,4,14,6,2,0,0,0,44
3277,KALIMANTAN TENGAH,KAB. MURUNG RAYA,SUNGAI BABUAT,2,5,0,0,7,3,1,0,0,0,18
3278,KALIMANTAN TENGAH,KAB. MURUNG RAYA,TANAH SIANG,6,30,0,9,37,12,5,1,0,1,101
3279,KALIMANTAN TENGAH,KAB. MURUNG RAYA,TANAH SIANG SELATAN,2,9,1,1,9,2,1,0,0,2,27
3280,KALIMANTAN TENGAH,KAB. MURUNG RAYA,UUT MURUNG,2,6,0,0,5,3,1,0,0,0,17
3281,KALIMANTAN TENGAH,KAB. PULANG PISAU,BANAMA TINGAN,10,15,0,0,20,7,2,2,0,0,56
3282,KALIMANTAN TENGAH,KAB. PULANG PISAU,JABIREN RAYA,0,9,0,0,14,4,1,0,0,1,29
3283,KALIMANTAN TENGAH,KAB. PULANG PISAU,KAHAYAN HILIR,7,32,0,0,38,10,5,3,1,9,105
3284,KALIMANTAN TENGAH,KAB. PULANG PISAU,KAHAYAN KUALA,9,24,0,0,36,12,8,1,0,4,94
3285,KALIMANTAN TENGAH,KAB. PULANG PISAU,KAHAYAN TENGAH,2,13,0,0,17,5,2,0,0,3,42
3286,KALIMANTAN TENGAH,KAB. PULANG PISAU,MALIKU,5,24,0,0,34,7,5,0,0,1,76
3287,KALIMANTAN TENGAH,KAB. PULANG PISAU,PANDIH BATU,4,17,0,0,31,8,2,1,0,0,63
3288,KALIMANTAN TENGAH,KAB. PULANG PISAU,SEBANGAU KUALA,0,13,0,0,18,5,2,1,0,0,39
3289,KALIMANTAN TENGAH,KAB. SERUYAN,BATU AMPAR,3,5,0,0,13,4,1,0,0,1,27
3290,KALIMANTAN TENGAH,KAB. SERUYAN,DANAU SELULUK,1,5,0,0,16,7,1,1,0,0,31
3291,KALIMANTAN TENGAH,KAB. SERUYAN,DANAU SEMBULUH,4,10,0,0,11,6,2,1,0,0,34
3292,KALIMANTAN TENGAH,KAB. SERUYAN,HANAU,1,17,2,0,22,12,2,2,0,2,60
3293,KALIMANTAN TENGAH,KAB. SERUYAN,SERUYAN HILIR,17,26,3,5,26,9,3,1,1,3,94
3294,KALIMANTAN TENGAH,KAB. SERUYAN,SERUYAN HILIR TIMUR,5,11,0,0,11,5,3,0,0,4,39
3295,KALIMANTAN TENGAH,KAB. SERUYAN,SERUYAN HULU,3,3,0,1,22,7,1,0,0,0,37
3296,KALIMANTAN TENGAH,KAB. SERUYAN,SERUYAN RAYA,1,14,0,0,15,12,2,2,0,2,48
3297,KALIMANTAN TENGAH,KAB. SERUYAN,SERUYAN TENGAH,10,15,0,0,31,12,2,1,0,1,72
3298,KALIMANTAN TENGAH,KAB. SERUYAN,SULING TAMBUN,5,0,0,1,8,3,1,0,0,0,18
3299,KALIMANTAN TENGAH,KAB. SUKAMARA,BALAI RIAM,6,8,2,0,8,3,2,0,0,1,30
3300,KALIMANTAN TENGAH,KAB. SUKAMARA,JELAI,6,6,0,0,7,2,1,1,0,1,24
3301,KALIMANTAN TENGAH,KAB. SUKAMARA,PANTAI LUNCI,5,8,0,1,9,5,2,0,0,1,31
3302,KALIMANTAN TENGAH,KAB. SUKAMARA,PERMATA KECUBUNG,7,8,0,1,8,3,1,1,0,0,29
3303,KALIMANTAN TENGAH,KAB. SUKAMARA,SUKAMARA,12,17,1,0,19,8,3,1,1,3,65
3304,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,BUKIT BATU,3,20,0,0,17,6,3,1,1,3,54
3305,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,JEKAN RAYA,17,87,4,0,60,23,14,5,5,26,241
3306,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,PAHANDUT,10,54,4,1,57,28,17,6,0,13,190
3307,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,RAKUMPIT,0,5,0,0,9,5,2,1,0,0,22
3308,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,SABANGAU,1,15,0,0,11,6,4,3,1,3,44
3309,KALIMANTAN TIMUR,KAB. BERAU,BATU PUTIH,7,3,0,0,7,4,1,0,0,0,22
3310,KALIMANTAN TIMUR,KAB. BERAU,BIATAN,4,2,0,2,7,4,1,0,0,0,20
3311,KALIMANTAN TIMUR,KAB. BERAU,BIDUK BIDUK,5,4,0,2,10,4,1,0,0,2,28
3312,KALIMANTAN TIMUR,KAB. BERAU,GUNUNG TABUR,12,13,0,1,17,4,1,1,0,1,50
3313,KALIMANTAN TIMUR,KAB. BERAU,KELAY,7,1,0,1,15,6,0,1,0,0,31
3314,KALIMANTAN TIMUR,KAB. BERAU,PULAU DERAWAN,6,3,0,0,7,4,0,1,0,0,21
3315,KALIMANTAN TIMUR,KAB. BERAU,PULAU MARATUA,3,3,0,0,4,1,1,0,0,0,12
3316,KALIMANTAN TIMUR,KAB. BERAU,SAMBALIUNG,22,22,1,1,33,11,4,0,0,0,94
3317,KALIMANTAN TIMUR,KAB. BERAU,SEGAH,10,5,0,0,13,4,0,1,0,0,33
3318,KALIMANTAN TIMUR,KAB. BERAU,TABALAR,2,4,0,1,8,2,0,1,0,0,18
3319,KALIMANTAN TIMUR,KAB. BERAU,TALISAYAN,8,5,0,0,13,5,3,1,0,1,36
3320,KALIMANTAN TIMUR,KAB. BERAU,TANJUNG REDEB,18,25,4,2,31,17,8,8,1,11,125
3321,KALIMANTAN TIMUR,KAB. BERAU,TELUK BAYUR,10,12,1,2,14,7,5,0,0,2,53
3322,KALIMANTAN TIMUR,KAB. KUTAI BARAT,BARONG TONGKOK,10,28,0,0,28,13,7,5,1,6,98
3323,KALIMANTAN TIMUR,KAB. KUTAI BARAT,BENTIAN BESAR,0,5,0,0,8,2,1,0,0,0,16
3324,KALIMANTAN TIMUR,KAB. KUTAI BARAT,BONGAN,1,7,0,0,16,5,1,1,0,0,31
3325,KALIMANTAN TIMUR,KAB. KUTAI BARAT,DAMAI,4,14,0,0,17,4,2,0,0,0,41
3326,KALIMANTAN TIMUR,KAB. KUTAI BARAT,JEMPANG,4,7,0,0,13,6,1,0,0,1,32
3327,KALIMANTAN TIMUR,KAB. KUTAI BARAT,LINGGANG BIGUNG,0,15,0,0,13,7,3,2,0,0,40
3328,KALIMANTAN TIMUR,KAB. KUTAI BARAT,LONG IRAM,3,8,0,0,12,1,1,0,0,1,26
3329,KALIMANTAN TIMUR,KAB. KUTAI BARAT,MELAK,5,13,0,0,11,6,2,3,0,1,41
3330,KALIMANTAN TIMUR,KAB. KUTAI BARAT,MOOK MANAAR BULATN,4,7,0,0,17,4,1,1,0,1,35
3331,KALIMANTAN TIMUR,KAB. KUTAI BARAT,MUARA LAWA,4,8,0,0,10,2,1,0,0,0,25
3332,KALIMANTAN TIMUR,KAB. KUTAI BARAT,MUARA PAHU,1,5,0,0,12,6,1,0,0,0,25
3333,KALIMANTAN TIMUR,KAB. KUTAI BARAT,NYUATAN,2,8,0,0,11,2,2,0,0,0,25
3334,KALIMANTAN TIMUR,KAB. KUTAI BARAT,PENYINGGAHAN,0,3,0,0,6,2,1,0,0,0,12
3335,KALIMANTAN TIMUR,KAB. KUTAI BARAT,SEKOLAQ DARAT,5,7,0,0,9,1,1,0,0,1,24
3336,KALIMANTAN TIMUR,KAB. KUTAI BARAT,SILUQ NGURAI,5,9,0,0,17,1,1,0,0,0,33
3337,KALIMANTAN TIMUR,KAB. KUTAI BARAT,TERING,5,8,0,0,14,7,2,2,0,0,38
3338,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,ANGGANA,8,13,0,0,25,8,3,1,0,2,60
3339,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,KEMBANG JANGGUT,3,17,0,0,20,8,2,1,0,2,53
3340,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,KENOHAN,4,4,0,0,14,5,2,1,0,2,32
3341,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,KOTA BANGUN,14,24,0,0,41,12,6,2,0,5,104
3342,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,LOA JANAN,5,45,0,0,37,17,4,5,2,3,118
3343,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,LOA KULU,14,29,1,0,36,14,3,3,0,2,102
3344,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,MARANG KAYU,3,21,0,0,26,13,6,1,0,1,71
3345,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,MUARA BADAK,18,24,0,0,32,16,3,3,0,4,100
3346,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,MUARA JAWA,18,20,0,0,28,10,3,3,1,3,86
3347,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,MUARA KAMAN,6,18,0,0,38,14,6,1,0,2,85
3348,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,MUARA MUNTAI,5,12,0,0,19,9,5,1,0,0,51
3349,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,MUARA WIS,4,8,0,0,11,5,1,0,0,0,29
3350,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,SAMBOJA,20,45,2,2,50,22,8,5,0,6,160
3351,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,SAMBOJA BARAT,2,1,0,0,1,0,0,0,0,0,4
3352,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,SANGA-SANGA,5,5,0,0,16,5,1,2,0,1,35
3353,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,SEBULU,10,21,0,0,29,10,3,3,0,2,78
3354,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,TABANG,3,17,0,0,14,3,2,0,0,0,39
3355,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,TENGGARONG,21,38,5,0,51,25,11,8,3,21,183
3356,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,TENGGARONG SEBERANG,12,43,0,0,40,22,10,6,0,6,139
3357,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,BATU AMPAR,9,1,0,0,7,2,1,0,0,1,21
3358,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,BENGALON,16,23,0,0,25,7,1,3,0,4,79
3359,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,BUSANG,7,6,0,0,6,2,2,0,0,1,24
3360,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,KALIORANG,3,10,0,0,11,4,1,1,0,1,31
3361,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,KARANGAN,3,8,0,0,8,4,2,1,0,0,26
3362,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,KAUBUN,2,8,0,0,9,6,1,0,0,0,26
3363,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,KOMBENG,5,12,0,0,14,7,2,3,0,2,45
3364,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,LONG MESANGAT,7,6,0,0,7,3,1,0,0,0,24
3365,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,MUARA ANCALONG,4,9,0,1,13,5,2,0,0,0,34
3366,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,MUARA BENGKAL,7,6,0,0,11,5,1,1,0,1,32
3367,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,MUARA WAHAU,2,15,0,1,23,11,3,1,0,0,56
3368,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,RANTAU PULUNG,7,7,0,0,10,3,1,1,0,1,30
3369,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,SANDARAN,8,4,0,0,13,6,2,0,0,0,33
3370,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,SANGATTA SELATAN,7,9,0,1,16,8,3,2,0,3,49
3371,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,SANGATTA UTARA,27,48,7,15,38,22,7,5,3,16,188
3372,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,SANGKULIRANG,6,15,0,0,22,6,2,4,0,0,55
3373,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,TELEN,2,4,0,0,9,4,0,1,0,0,20
3374,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,TELUK PANDAN,5,10,0,0,8,6,4,1,0,1,35
3375,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,LAHAM,2,4,0,0,5,2,1,0,0,0,14
3376,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,LONG APARI,1,6,0,0,5,2,1,0,0,0,15
3377,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,LONG BAGUN,11,12,1,0,11,5,2,1,1,1,45
3378,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,LONG HUBUNG,12,11,0,0,9,5,2,1,0,0,40
3379,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,LONG PAHANGAI,8,8,0,0,8,3,1,0,0,0,28
3380,KALIMANTAN TIMUR,KAB. PASER,BATU ENGAU,2,10,0,0,14,9,2,0,0,0,37
3381,KALIMANTAN TIMUR,KAB. PASER,BATU SOPANG,0,15,0,1,17,7,2,0,0,2,44
3382,KALIMANTAN TIMUR,KAB. PASER,KUARO,6,21,0,0,28,9,3,1,0,0,68
3383,KALIMANTAN TIMUR,KAB. PASER,LONG IKIS,9,36,0,0,40,12,5,1,0,3,106
3384,KALIMANTAN TIMUR,KAB. PASER,LONG KALI,7,18,0,0,34,13,2,2,0,2,78
3385,KALIMANTAN TIMUR,KAB. PASER,MUARA KOMAM,9,8,0,0,19,5,2,1,0,1,45
3386,KALIMANTAN TIMUR,KAB. PASER,MUARA SAMU,3,1,0,1,10,2,1,0,0,0,18
3387,KALIMANTAN TIMUR,KAB. PASER,PASER BELENGKONG,3,18,0,0,28,10,4,0,0,2,65
3388,KALIMANTAN TIMUR,KAB. PASER,TANAH GROGOT,15,37,2,3,41,26,14,5,1,6,150
3389,KALIMANTAN TIMUR,KAB. PASER,TANJUNG HARAPAN,1,1,0,0,7,6,1,0,0,0,16
3390,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,BABULU,17,21,1,0,28,10,4,2,0,2,85
3391,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,PENAJAM,27,35,8,1,46,23,9,5,1,10,165
3392,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,SEPAKU,13,16,0,2,29,9,3,3,0,1,76
3393,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,WARU,9,8,0,0,11,5,2,1,0,1,37
3394,KALIMANTAN TIMUR,KOTA BALIKPAPAN,BALIKPAPAN BARAT,17,18,0,9,28,10,2,2,0,2,88
3395,KALIMANTAN TIMUR,KOTA BALIKPAPAN,BALIKPAPAN KOTA,17,25,3,4,33,14,7,5,1,3,112
3396,KALIMANTAN TIMUR,KOTA BALIKPAPAN,BALIKPAPAN SELATAN,54,41,5,17,40,24,6,8,3,17,215
3397,KALIMANTAN TIMUR,KOTA BALIKPAPAN,BALIKPAPAN TENGAH,30,29,0,2,39,12,5,7,0,15,139
3398,KALIMANTAN TIMUR,KOTA BALIKPAPAN,BALIKPAPAN TIMUR,35,17,1,5,34,13,7,3,0,7,122
3399,KALIMANTAN TIMUR,KOTA BALIKPAPAN,BALIKPAPAN UTARA,68,42,3,6,50,22,12,9,0,17,229
3400,KALIMANTAN TIMUR,KOTA BONTANG,BONTANG BARAT,11,15,4,2,11,10,3,4,1,4,65
3401,KALIMANTAN TIMUR,KOTA BONTANG,BONTANG SELATAN,12,24,4,18,30,13,5,4,0,19,129
3402,KALIMANTAN TIMUR,KOTA BONTANG,BONTANG UTARA,16,28,9,14,22,14,5,6,5,31,150
3403,KALIMANTAN TIMUR,KOTA SAMARINDA,LOA JANAN ILIR,17,22,0,1,15,12,7,4,0,8,86
3404,KALIMANTAN TIMUR,KOTA SAMARINDA,PALARAN,17,27,0,0,30,13,4,3,1,3,99
3405,KALIMANTAN TIMUR,KOTA SAMARINDA,SAMARINDA ILIR,11,9,2,0,14,7,2,1,0,5,51
3406,KALIMANTAN TIMUR,KOTA SAMARINDA,SAMARINDA KOTA,7,15,0,0,19,15,5,7,0,5,73
3407,KALIMANTAN TIMUR,KOTA SAMARINDA,SAMARINDA SEBERANG,8,15,0,3,23,6,2,0,1,2,60
3408,KALIMANTAN TIMUR,KOTA SAMARINDA,SAMARINDA ULU,30,49,7,1,38,21,15,9,2,22,194
3409,KALIMANTAN TIMUR,KOTA SAMARINDA,SAMARINDA UTARA,33,35,2,1,38,26,10,11,2,9,167
3410,KALIMANTAN TIMUR,KOTA SAMARINDA,SAMBUTAN,12,13,0,0,19,9,2,4,1,5,65
3411,KALIMANTAN TIMUR,KOTA SAMARINDA,SUNGAI KUNJANG,24,37,3,0,38,21,6,6,1,5,141
3412,KALIMANTAN TIMUR,KOTA SAMARINDA,SUNGAI PINANG,24,24,0,1,25,12,6,5,3,11,111
3413,KALIMANTAN UTARA,KAB. BULUNGAN,PESO,11,1,0,0,11,7,2,0,0,1,33
3414,KALIMANTAN UTARA,KAB. BULUNGAN,PESO HILIR,6,1,0,0,6,4,0,0,0,0,17
3415,KALIMANTAN UTARA,KAB. BULUNGAN,PULAU BUNYU,2,5,0,0,7,4,2,1,1,0,22
3416,KALIMANTAN UTARA,KAB. BULUNGAN,SEKATAK,14,1,0,0,11,4,1,0,0,1,32
3417,KALIMANTAN UTARA,KAB. BULUNGAN,TANJUNG PALAS,16,6,0,0,21,7,2,1,0,3,56
3418,KALIMANTAN UTARA,KAB. BULUNGAN,TANJUNG PALAS BARAT,6,5,0,0,8,4,1,0,0,0,24
3419,KALIMANTAN UTARA,KAB. BULUNGAN,TANJUNG PALAS TENGAH,15,5,0,0,15,7,1,1,0,2,46
